name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,isin_region,手机号识别,bd09_lng,bd09_lat,行业大类,行业子类
中国印学博物馆,浙江省,杭州市,西湖区,杭州市西湖区孤山后山路10号,"(0571)87977149,(0571)87994193",28e700f11f751100095cb316,,1,"{'distance': 897, 'tag': '旅游景点;博物馆', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=28e700f11f751100095cb316&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'comment_num': '62', 'shop_hours': '09:00-17:00', 'label': '景区,博物馆', 'children': []}","{'lat': 30.257614, 'lng': 120.145968}",http://api.map.baidu.com/place/detail?uid=28e700f11f751100095cb316&output=html&source=placeapi_v2,旅游景点;博物馆,scope,False,0,120.145968,30.257614,旅游景点,博物馆
杜月笙旧居,浙江省,杭州市,西湖区,杭州市西湖区孤山后山路10号,(0571)87179603,0a15c7ec02a5bffded74f816,0a15c7ec02a5bffded74f816,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0a15c7ec02a5bffded74f816&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257639, 'lng': 120.145893}",http://api.map.baidu.com/place/detail?uid=0a15c7ec02a5bffded74f816&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.145893,30.257639,旅游景点,文物古迹
秋瑾墓,浙江省,杭州市,西湖区,浙江省杭州市西湖区孤山北路孤山公园内,(0571)87996663,d68ef713db3aa95ca3acc4f0,d68ef713db3aa95ca3acc4f0,1,"{'distance': 939, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d68ef713db3aa95ca3acc4f0&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '4', 'shop_hours': '00:00-24:00', 'label': '景区,陵园/墓地 陵墓', 'children': []}","{'lat': 30.25735, 'lng': 120.145636}",http://api.map.baidu.com/place/detail?uid=d68ef713db3aa95ca3acc4f0&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.145636,30.25735,旅游景点,文物古迹
假山,浙江省,杭州市,西湖区,杭州市西湖区孤山路26号文澜阁内,None,5c3feb1aeb31496e774ff196,5c3feb1aeb31496e774ff196,1,"{'distance': 278, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5c3feb1aeb31496e774ff196&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.25659, 'lng': 120.149307}",http://api.map.baidu.com/place/detail?uid=5c3feb1aeb31496e774ff196&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.149307,30.25659,旅游景点,景点
青石须弥座遗构,浙江省,杭州市,西湖区,杭州市西湖区孤山路1号中山公园内,None,df305bec05ff5e357169d38a,df305bec05ff5e357169d38a,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=df305bec05ff5e357169d38a&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256871, 'lng': 120.148793}",http://api.map.baidu.com/place/detail?uid=df305bec05ff5e357169d38a&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.148793,30.256871,旅游景点,景点
楠木寝宫遗址,浙江省,杭州市,西湖区,杭州市西湖区孤山路1号中山公园内,None,aa2d6750d4ba65a8fbf0cbc1,aa2d6750d4ba65a8fbf0cbc1,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=aa2d6750d4ba65a8fbf0cbc1&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256937, 'lng': 120.148636}",http://api.map.baidu.com/place/detail?uid=aa2d6750d4ba65a8fbf0cbc1&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.148636,30.256937,旅游景点,文物古迹
阶沿石遗迹,浙江省,杭州市,西湖区,杭州市西湖区孤山路1号中山公园内,None,edabee126b3bf4b49868b4eb,edabee126b3bf4b49868b4eb,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=edabee126b3bf4b49868b4eb&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257323, 'lng': 120.148612}",http://api.map.baidu.com/place/detail?uid=edabee126b3bf4b49868b4eb&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.148612,30.257323,旅游景点,风景区
玉兰馆遗址,浙江省,杭州市,西湖区,杭州市西湖区孤山路1号中山公园内,(0571)87179603,7aa80fb4c7f64c0288db731e,7aa80fb4c7f64c0288db731e,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7aa80fb4c7f64c0288db731e&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257339, 'lng': 120.148558}",http://api.map.baidu.com/place/detail?uid=7aa80fb4c7f64c0288db731e&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.148558,30.257339,旅游景点,文物古迹
垂花门遗址,浙江省,杭州市,西湖区,杭州市西湖区孤山路1号中山公园内,None,1290a8e174ad837851e5c55d,1290a8e174ad837851e5c55d,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1290a8e174ad837851e5c55d&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256604, 'lng': 120.149367}",http://api.map.baidu.com/place/detail?uid=1290a8e174ad837851e5c55d&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.149367,30.256604,旅游景点,风景区
无疆之生,浙江省,杭州市,西湖区,杭州市西湖区孤山路1号中山公园内,None,4fc19cf06d681291f723101b,4fc19cf06d681291f723101b,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4fc19cf06d681291f723101b&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257062, 'lng': 120.148638}",http://api.map.baidu.com/place/detail?uid=4fc19cf06d681291f723101b&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.148638,30.257062,旅游景点,景点
后山石坊,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,d2ae7e8e7852f9778c1a896b,d2ae7e8e7852f9778c1a896b,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d2ae7e8e7852f9778c1a896b&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257769, 'lng': 120.146657}",http://api.map.baidu.com/place/detail?uid=d2ae7e8e7852f9778c1a896b&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146657,30.257769,旅游景点,景点
金石篆,浙江省,杭州市,西湖区,杭州市西湖区孤山北路3号孤山公园内,None,6ceb13dcd0bc2325f72310f5,6ceb13dcd0bc2325f72310f5,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6ceb13dcd0bc2325f72310f5&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257739, 'lng': 120.146526}",http://api.map.baidu.com/place/detail?uid=6ceb13dcd0bc2325f72310f5&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146526,30.257739,旅游景点,景点
御座房,浙江省,杭州市,西湖区,杭州市西湖区孤山路26号西湖博物馆内,(0571)87882333,02ac52ebea44b901f32d835b,02ac52ebea44b901f32d835b,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=02ac52ebea44b901f32d835b&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256794, 'lng': 120.149251}",http://api.map.baidu.com/place/detail?uid=02ac52ebea44b901f32d835b&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.149251,30.256794,旅游景点,景点
陡板石遗构,浙江省,杭州市,西湖区,杭州市西湖区孤山路1号中山公园内,None,2794b4aa8635bfede21103a9,2794b4aa8635bfede21103a9,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2794b4aa8635bfede21103a9&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256637, 'lng': 120.148908}",http://api.map.baidu.com/place/detail?uid=2794b4aa8635bfede21103a9&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.148908,30.256637,旅游景点,景点
鹤庐,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,(0571)87179603,c5382e2c67f39025ee74f871,c5382e2c67f39025ee74f871,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c5382e2c67f39025ee74f871&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257169, 'lng': 120.146818}",http://api.map.baidu.com/place/detail?uid=c5382e2c67f39025ee74f871&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146818,30.257169,旅游景点,景点
月台遗址,浙江省,杭州市,西湖区,杭州市西湖区孤山路1号中山公园内,None,aff074835b07bfac9e82ead8,aff074835b07bfac9e82ead8,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=aff074835b07bfac9e82ead8&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256559, 'lng': 120.148882}",http://api.map.baidu.com/place/detail?uid=aff074835b07bfac9e82ead8&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.148882,30.256559,旅游景点,文物古迹
绿云径,浙江省,杭州市,西湖区,杭州市西湖区孤山北路3号孤山公园内,None,11d4405449e8bb26da2f2879,11d4405449e8bb26da2f2879,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=11d4405449e8bb26da2f2879&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.2577, 'lng': 120.148816}",http://api.map.baidu.com/place/detail?uid=11d4405449e8bb26da2f2879&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.148816,30.2577,旅游景点,景点
中山公园西湖三宝,浙江省,杭州市,西湖区,浙江省杭州市西湖区孤山路32号,None,4817df9ef14d68e34c3a598f,4817df9ef14d68e34c3a598f,1,"{'distance': 0, 'tag': '旅游景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4817df9ef14d68e34c3a598f&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256427, 'lng': 120.14881}",http://api.map.baidu.com/place/detail?uid=4817df9ef14d68e34c3a598f&output=html&source=placeapi_v2,旅游景点,scope,False,0,120.14881,30.256427,旅游景点,行业缺失
厢房,浙江省,杭州市,西湖区,杭州市西湖区孤山路26号文澜阁内,None,2b9d5b6f849a4c415a3ac889,2b9d5b6f849a4c415a3ac889,1,"{'distance': 74, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2b9d5b6f849a4c415a3ac889&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.25653, 'lng': 120.149529}",http://api.map.baidu.com/place/detail?uid=2b9d5b6f849a4c415a3ac889&output=html&source=placeapi_v2,旅游景点;景点,scope,True,0,120.149529,30.25653,旅游景点,景点
头宫门,浙江省,杭州市,西湖区,浙江省杭州市西湖区龙井路1号杭州西湖风景名胜区内,(0571)87179603,87149ae9fcdad35c88b9886e,87149ae9fcdad35c88b9886e,1,"{'distance': 106, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=87149ae9fcdad35c88b9886e&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '09:00-16:30', 'label': '景区,', 'children': []}","{'lat': 30.256452, 'lng': 120.149195}",http://api.map.baidu.com/place/detail?uid=87149ae9fcdad35c88b9886e&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.149195,30.256452,旅游景点,景点
六一泉,浙江省,杭州市,西湖区,杭州市西湖区孤山路西湖风景区,(0571)87996663,a8b2e87f9bc3fc0b6fc02c86,a8b2e87f9bc3fc0b6fc02c86,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a8b2e87f9bc3fc0b6fc02c86&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '3', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256792, 'lng': 120.145984}",http://api.map.baidu.com/place/detail?uid=a8b2e87f9bc3fc0b6fc02c86&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.145984,30.256792,旅游景点,景点
杭州西湖风景名胜区-吴昌硕纪念室,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,7dcc08d709a23dead7851f91,7dcc08d709a23dead7851f91,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7dcc08d709a23dead7851f91&output=html&source=placeapi_v2', 'overall_rating': '4.7', 'comment_num': '2', 'shop_hours': '', 'label': '景区,纪念馆', 'children': []}","{'lat': 30.257143, 'lng': 120.146385}",http://api.map.baidu.com/place/detail?uid=7dcc08d709a23dead7851f91&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.146385,30.257143,旅游景点,文物古迹
四照阁,浙江省,杭州市,西湖区,浙江杭州市西湖区孤山路31号,(0571)87998665,665848c59fd31879f82213da,665848c59fd31879f82213da,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=665848c59fd31879f82213da&output=html&source=placeapi_v2', 'overall_rating': '4.4', 'comment_num': '42', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256968, 'lng': 120.146683}",http://api.map.baidu.com/place/detail?uid=665848c59fd31879f82213da&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.146683,30.256968,旅游景点,风景区
宝印山房,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,(0571)87179603,9f4d1aef24d86b03ed74f8ce,9f4d1aef24d86b03ed74f8ce,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9f4d1aef24d86b03ed74f8ce&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256826, 'lng': 120.146716}",http://api.map.baidu.com/place/detail?uid=9f4d1aef24d86b03ed74f8ce&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146716,30.256826,旅游景点,景点
汉三老石室,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,(0571)87179603,db07444bdc2622314151c09b,db07444bdc2622314151c09b,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=db07444bdc2622314151c09b&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257017, 'lng': 120.146393}",http://api.map.baidu.com/place/detail?uid=db07444bdc2622314151c09b&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146393,30.257017,旅游景点,景点
阿弥陀经幢,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,3da1073ff71ba1c2b4f42f8f,3da1073ff71ba1c2b4f42f8f,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3da1073ff71ba1c2b4f42f8f&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256995, 'lng': 120.146385}",http://api.map.baidu.com/place/detail?uid=3da1073ff71ba1c2b4f42f8f&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.146385,30.256995,旅游景点,风景区
观印崖,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,3a36e7ac0a80e2b42cb908cc,3a36e7ac0a80e2b42cb908cc,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3a36e7ac0a80e2b42cb908cc&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.25711, 'lng': 120.146758}",http://api.map.baidu.com/place/detail?uid=3a36e7ac0a80e2b42cb908cc&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146758,30.25711,旅游景点,景点
华严经塔,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,534792de7c6f42c4c72ba13a,534792de7c6f42c4c72ba13a,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=534792de7c6f42c4c72ba13a&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257089, 'lng': 120.146469}",http://api.map.baidu.com/place/detail?uid=534792de7c6f42c4c72ba13a&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.146469,30.257089,旅游景点,文物古迹
西泠印社-碑廊,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号(中山公园西面)西泠印社内,None,4493d7eccc80e958b1077d71,4493d7eccc80e958b1077d71,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4493d7eccc80e958b1077d71&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257019, 'lng': 120.147058}",http://api.map.baidu.com/place/detail?uid=4493d7eccc80e958b1077d71&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.147058,30.257019,旅游景点,景点
